id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,nickname,date_of_birth,height,reach,nationality,birth_location
17746-rick-glenn,814ff3018127e8fc,20171,rick-glenn-3609,,https://en.wikipedia.org/wiki/Rick_Glenn,Ricky Glenn,The Gladiator,1989-04-12,"6'0"" (183cm)","70.5"" (179cm)",United States,"Marshalltown, Iowa, United States"
17754-jared-gordon,7026eca45f65377b,74057,jared-gordon-2971,jared-gordon,https://en.wikipedia.org/wiki/Jared_Gordon,Jared Gordon,Flash,1988-09-06,"5'9"" (175cm)","68.0"" (173cm)",United States,"New York City, New York, USA"
17844-michael-quinones,5e84a859c6a82288,75509,michel-quinones-6916,,,Michel Quiñones,El Capo,1984-12-22,"5'10"" (178cm)","73.0"" (185cm)",United States,"Queens, New York, United States"
178801-nurullo-aliev,ca28cdf526d6b6e9,274869,nurullo-aliev-11078,nurullo-aliev,,Nurullo Aliev,Tajik Eagle,2000-12-08,"5'10"" (178cm)","72.0"" (183cm)",Tajikistan,"Dushanbe, Tajikistan"
17901-ruan-potts-fangs,7e208569469c8bc8,75842,ruan-potts-4736,,https://en.wikipedia.org/wiki/Ruan_Potts,Ruan Potts,Fangzz,1978-02-23,"6'2"" (188cm)","75.0"" (191cm)",South Africa,South Africa
179091-charlie-campbell,b39f7a6c2be17ee8,286213,charlie-campbell-10235,charlie-campbell,,Charlie Campbell,The Cannibal,1995-07-03,"6'0"" (183cm)","72.5"" (184cm)",United States,United States
17923-don-madge-magic-man,68c7ad953455c73f,86651,don-madge-8190,don-madge,,Don Madge,Magic Man,1990-11-12,"6'0"" (184cm)","72.0"" (183cm)",South Africa,"Cape Town, South Africa"
17954-chris-wade,c8097968da5e5f13,79335,chris-wade-3974,chris-wade,https://en.wikipedia.org/wiki/Chris_Wade_(fighter),Chris Wade,The Long Island Killer,1987-09-30,"5'10"" (178cm)","70.0"" (178cm)",United States,"Oakwood, Illinois, United States"
180034-hyun-sung-park,b671bdf981ad527d,289999,hyun-sung-park-13942,hyunsung-park,,Hyun Sung Park,Peace of Mind,1995-11-04,"5'7"" (171cm)","66.0"" (168cm)",South Korea,"Gyeonggi-Do, South Korea"
180757-stephanie-luciano-rondinha,1b35af4d1529adf6,265743,stephanie-luciano-11737,stephanie-bruna-luciano,,Stephanie Luciano,Rondinha,1999-12-16,"5'6"" (168cm)","66.5"" (169cm)",Brazil,"Belo Horizonte, Minas Gerais, Brazil"
18120-tuerxun-jumabieke,1ed32eaaba9ffe10,83505,jumabieke-tuerxun-4704,,https://en.wikipedia.org/wiki/Jumabieke_Tuerxun,Zhumabek Tursyn,The Snow Leopard,1986-04-17,"5'6"" (168cm)","67.0"" (170cm)",Kazakhstan,"Sinkiang, China"
18127-shinsho-anzai-animal,4665f9f909cd7214,47183,shinsho-anzai-5076,,https://en.wikipedia.org/wiki/Shinsho_Anzai,Shinsho Anzai,Animal,1985-12-01,"5'7"" (170cm)","70.5"" (179cm)",Japan,"Saitama, Japan"
181377-timothy-cuamba,0e46690e55a8df75,316223,timothy-cuamba-11019,timothy-cuamba,,Timmy Cuamba,Twilight,1999-02-08,"5'9"" (175cm)","71.0"" (180cm)",United States,United States
181513-payton-talbout,6e743a33d56bdaa4,296553,payton-talbott-15422,payton-talbott,https://en.wikipedia.org/wiki/Payton_Talbott,Payton Talbott,N/A,1998-09-09,"5'10"" (178cm)","70.0"" (178cm)",United States,"Las Vegas, Nevada, United States"
18180-daniel-jolly,eeabcd4dc6619129,83243,daniel-jolly-3838,,,Daniel Jolly,The Werewolf of Texas,1984-09-03,"6'1"" (185cm)","75.0"" (191cm)",United States,"Fairfield, California, United States"
18267-albert-cheng,d8d7b24d276c8cb0,63422,albert-cheng-4702,,,Albert Cheng,N/A,1985-02-07,"5'11"" (180cm)","70.5"" (179cm)",Canada,"Toronto, Ontario, Canada"
18297-victor-martinez,3e708ce33b6b18e6,86938,victor-martinez-9804,victor-martinez,,Victor Martinez,The Brick,1991-07-17,"5'8"" (173cm)","70.0"" (178cm)",United States,"San Juan, Texas, USA"
182971-myktybek-orolbaev,bf2c8e01b07d3eb1,316759,myktybek-orolbay-13555,myktybek-orolbai,,Myktybek Orolbai,N/A,1998-02-10,"5'10"" (178cm)","74.0"" (188cm)",Kyrgyzstan,"Osh, Kyrgyzstan"
18302-nicolas-dalby,9d19d9e4aa2662e8,63608,nicolas-dalby-3878,nicolas-dalby,https://en.wikipedia.org/wiki/Nicolas_Dalby,Nicolas Dalby,Danish Dynamite,1984-11-16,"5'11"" (180cm)","74.5"" (189cm)",Denmark,Denmark
18304-alex-soto,d18dbcb0f8e2b55d,50367,alex-soto-3013,,,Alex Soto,Extremo,1984-02-15,"5'6"" (168cm)","70.0"" (178cm)",Mexico,"Tijuana, Mexico"
18344-orlando-coulter,d1528ac5675558b1,81719,rashad-coulter-5548,,https://en.wikipedia.org/wiki/Rashad_Coulter,Rashad Coulter,Daywalker,1981-11-27,"6'0"" (183cm)","76.0"" (193cm)",United States,"Newton, North Carolina, United States"
18345-cody-east-the-freight-train,5713c1d2fac539ac,33359,,,,Cody East,The Bullet Train,1988-06-29,"6'3"" (190cm)","77.0"" (196cm)",United States,"Los Lunas, NM United States"
18435-clay-collard,cc900c6a71ed23f3,78465,clay-collard-5077,,https://en.wikipedia.org/wiki/Clay_Collard,Clay Collard,Cassius,1993-03-10,"5'11"" (180cm)","73.0"" (185cm)",United States,United States
184677-oumar-sy,46e2011d92463b7e,310239,oumar-sy-12679,oumar-sy?language_content_entity=en,,Oumar Sy,N/A,1995-11-21,"6'4"" (193cm)","83.0"" (211cm)",France,"Paris, France"
18497-julian-erosa,902ec2cc48c8ae8a,71442,julian-erosa-6088,julian-erosa,https://en.wikipedia.org/wiki/Julian_Erosa,Julian Erosa,Juicy J,1989-07-31,"6'1"" (185cm)","74.5"" (189cm)",United States,United States
