id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6NjgwNQ==,6805,yadong-song-6805,Yadong Song,The Terminator,1994-12-02,167.6,67.0,,Striker,Orthodox,China
RmlnaHRlck5vZGU6Njgx,681,matt-hamill-681,Matt Hamill,The Hammer,1976-10-05,185.0,76.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NjgxMw==,6813,alexa-grasso-6813,Alexa Grasso,,1993-08-09,165.1,66.0,37.0,Striker / Bjj Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6NjgxNw==,6817,andrea-lee-6817,Andrea Lee,KGB,1989-02-11,170.2,69.0,37.0,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NjgxOA==,6818,aspen-ladd-6818,Aspen Ladd,,1995-03-01,167.6,66.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NjgxOQ==,6819,cindy-dandois-6819,Cindy Dandois,Battlecat,1984-10-26,170.2,70.0,,Grappler,Orthodox,Belgium
RmlnaHRlck5vZGU6Njgy,682,antoni-hardonk-682,Antoni Hardonk,,1976-02-05,193.0,78.0,,,Orthodox,Holland
RmlnaHRlck5vZGU6NjgyMA==,6820,deanna-bennett-6820,DeAnna Bennett,The Argentine Assassin,1984-11-18,162.6,67.0,,,,United States
RmlnaHRlck5vZGU6NjgyMg==,6822,irene-aldana-6822,Irene Aldana,Robles,1988-03-26,175.3,68.0,38.0,Striker / Bjj Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6NjgyMw==,6823,jamie-moyle-6823,Jamie Moyle,,1989-03-17,154.9,65.0,,Striker / Bjj Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NjgyNA==,6824,jinh-yu-frey-6824,Jinh Yu Frey,,1985-05-20,157.5,63.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NjgyNQ==,6825,jj-aldrich-6825,JJ Aldrich,,1992-06-11,165.0,67.0,37.0,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NjgyNg==,6826,karolina-kowalkiewicz-6826,Karolina Kowalkiewicz,,1985-10-15,160.0,65.0,,Striker,Orthodox,Poland
RmlnaHRlck5vZGU6Njgz,683,dan-hardy-683,Dan Hardy,The Outlaw,1982-05-17,183.0,74.0,,Striker,Orthodox,England
RmlnaHRlck5vZGU6NjgzMA==,6830,rachael-ostovich-6830,Rachael Ostovich,,1991-02-25,160.0,62.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6Njk0,694,corey-hill-694,Corey Hill,The Real Deal,1978-10-03,193.0,31.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Njk0NQ==,6945,bryce-mitchell-6945,Bryce Mitchell,Thug Nasty,1994-10-04,175.0,70.0,,BJJ Grappler,Southpaw,Arkansas
RmlnaHRlck5vZGU6Njk1,695,branden-lee-hinkle-695,Branden Lee Hinkle,The Iron Lion,1973-07-29,191.0,,,,,United States
RmlnaHRlck5vZGU6Njk1Nw==,6957,carlston-harris-6957,Carlston Harris,MoÃ§ambique,1987-07-09,183.0,76.0,,Grappler,Orthodox,"Skeldon, Guyana"
RmlnaHRlck5vZGU6Njk2,696,kuniyoshi-hironaka-696,Kuniyoshi Hironaka,,1976-06-17,178.0,72.0,,,Orthodox,Japan
RmlnaHRlck5vZGU6Njk3,697,sam-hoger-697,Sam Hoger,The Alaskan Assassin,1980-06-28,190.5,79.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Njk3NQ==,6975,cody-east-6975,Cody East,The Freight Train,,190.5,77.0,,,,United States
RmlnaHRlck5vZGU6Njk4,698,rex-holman-698,Rex Holman,Big Dog,,190.0,,,,Southpaw,USA
RmlnaHRlck5vZGU6Njk5,699,matt-horwich-699,Matt Horwich,Suave,1978-02-10,181.0,71.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Njk5Mw==,6993,daniel-barez-6993,Daniel Barez,,1988-12-10,170.0,66.1,,Striker,Orthodox,Spain
RmlnaHRlck5vZGU6Njk=,69,jorge-santiago-69,Jorge Santiago,Sandman,1980-10-09,185.0,75.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6Njkw,690,josh-hendricks-690,Josh Hendricks,Heavy,1976-08-28,188.0,,,,Southpaw,United States
RmlnaHRlck5vZGU6NjkwOA==,6908,augusto-mendes-6908,Augusto Mendes,Tanquinho,1983-03-03,168.0,66.5,36.0,BJJ Grappler,Orthodox,"Rio de Janeiro, Brazil"
RmlnaHRlck5vZGU6Njkx,691,ed-herman-691,Ed Herman,Short Fuse,1980-10-02,188.0,75.0,42.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6Njky,692,heath-herring-692,Heath Herring,The Texas Crazy Horse,1978-03-02,193.0,78.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Njkz,693,richie-hightower-693,Richie Hightower,The Dirty Samurai,1982-10-24,173.0,68.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NjkzNA==,6934,brad-katona-6934,Brad Katona,Superman,1991-12-19,168.0,64.5,,Striker / BJJ Grappler,Orthodox,Canada
RmlnaHRlck5vZGU6Nw==,7,aaron-simpson-7,Aaron Simpson,A-Train,1974-07-20,183.0,73.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzA0,704,james-irvin-704,James Irvin,Sandman,1978-09-12,188.0,75.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzA1,705,jeremy-jackson-705,Jeremy Jackson,Scorpion,1982-09-19,178.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NzA1Nw==,7057,erick-montano-7057,Erick Montano,Perry,1985-11-20,183.0,71.0,,,,Mexico
RmlnaHRlck5vZGU6NzA2,706,quinton-jackson-706,Quinton Jackson,Rampage,1978-06-20,185.0,73.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NzA3,707,justin-james-707,Justin James,Pretty Boy,,178.0,,,,,USA
RmlnaHRlck5vZGU6NzA3NA==,7074,gaetano-pirello-7074,Gaetano Pirello,El Tigre,1992-04-29,173.0,68.0,,Striker,Orthodox,Italy
RmlnaHRlck5vZGU6NzA4,708,keith-jardine-708,Keith Jardine,The Dean of Mean,1975-10-31,188.0,76.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzA4MA==,7080,geoff-neal-7080,Geoff Neal,Handz of Steel,1990-08-28,180.0,75.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NzA5,709,ryan-jensen-709,Ryan Jensen,,1977-09-20,178.0,76.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzAw,700,roger-huerta-700,Roger Huerta,El Matador,1983-05-20,175.0,70.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzAwNQ==,7005,darren-stewart-7005,Darren Stewart,The Dentist,1990-12-30,177.8,74.0,41.0,Striker,Orthodox,England
RmlnaHRlck5vZGU6NzAx,701,solomon-hutcherson-701,Solomon Hutcherson,King,1973-08-13,181.0,,,,Southpaw,United States
RmlnaHRlck5vZGU6NzAy,702,dong-hyun-kim-702,Dong Hyun Kim,The Stun Gun,1981-11-17,185.0,76.0,42.0,Striker / Grappler,Southpaw,South Korea
RmlnaHRlck5vZGU6NzAz,703,brad-imes-703,Brad Imes,The Hillbilly Heartthrob,1977-03-16,201.0,81.0,,,Orthodox,USA
RmlnaHRlck5vZGU6NzE0,714,scott-junk-714,Scott Junk,Punk Haole,1978-12-12,185.0,73.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzE1,715,martin-kampmann-715,Martin Kampmann,The Hitman,1982-04-17,183.0,72.0,,Striker / Grappler,Orthodox,Denmark
RmlnaHRlck5vZGU6NzE2,716,david-kaplan-716,David Kaplan,Diamond,1979-11-16,168.0,,,,,United States
RmlnaHRlck5vZGU6NzE3,717,alex-karalexis-717,Alex Karalexis,T-Rex,1977-09-20,173.0,66.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzE4,718,paul-kelly-718,Paul Kelly,Tellys,1984-09-12,175.0,70.0,,,Orthodox,England
RmlnaHRlck5vZGU6NzE5,719,rob-kimmons-719,Rob Kimmons,The Rosedale Reaper,1981-01-30,178.0,73.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzEw,710,ronald-jhun-710,Ronald Jhun,The Machine Gun,,180.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NzEx,711,jon-jones-711,Jon Jones,Bones,1987-07-19,194.3,85.0,45.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NzExOQ==,7119,jack-shore-7119,Jack Shore,Tank,1995-02-06,175.0,71.0,,Well Rounded,Orthodox,Wales
RmlnaHRlck5vZGU6NzEy,712,kevin-jordan-712,Kevin Jordan,The Shaman,1970-12-31,190.0,,,,,United States
RmlnaHRlck5vZGU6NzEyMw==,7123,jai-herbert-7123,Jai Herbert,The Black Country Banger,1988-05-13,185.0,77.0,,Striker,Orthodox,England
RmlnaHRlck5vZGU6NzEz,713,jeff-joslin-713,Jeff Joslin,The Inferno,1975-04-30,183.0,,,,Orthodox,Canada
RmlnaHRlck5vZGU6NzEzOA==,7138,jared-gooden-7138,Jared Gooden,Nite Train,1993-12-05,193.0,76.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzEzOQ==,7139,jarjis-danho-7139,Jarjis Danho,Man Mountain,1983-10-15,190.5,75.5,,Striker / Grappler,Orthodox,Syrian Arab Republic
RmlnaHRlck5vZGU6NzI0,724,naoyuki-kotani-724,Naoyuki Kotani,,1981-12-08,173.0,,,,Southpaw,Japan
RmlnaHRlck5vZGU6NzI1,725,keigo-kunihara-725,Keigo Kunihara,,,183.0,,,,,Japan
RmlnaHRlck5vZGU6NzI2,726,jason-lambert-726,Jason Lambert,The Punisher,1977-10-23,178.0,75.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzI2NA==,7264,marc-diakiese-7264,Marc Diakiese,Bonecrusher,1993-03-16,177.8,73.0,39.0,Striker,Switch,England
RmlnaHRlck5vZGU6NzI2NQ==,7265,marce-rojo-7265,Marce Rojo,Pitbull,1988-07-02,173.0,71.0,,Striker,Orthodox,Argentina
RmlnaHRlck5vZGU6NzI3,727,icho-larenas-727,Icho Larenas,El Dogo,1982-12-03,185.0,,,,Orthodox,Canada
RmlnaHRlck5vZGU6NzI3NA==,7274,mark-de-la-rosa-7274,Mark De La Rosa,The Bumblebee,1994-08-31,163.0,65.0,,Striker / BJJ Grappler,Orthodox,"Lubbock, Texas"
RmlnaHRlck5vZGU6NzI3Nw==,7277,mateusz-gamrot-7277,Mateusz Gamrot,Gamer,1990-12-11,177.8,71.7,,Striker / Wrestler,Orthodox,Poland
RmlnaHRlck5vZGU6NzI4,728,joe-lauzon-728,Joe Lauzon,J-Lau,1984-05-22,178.0,70.0,40.0,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NzI5,729,robbie-lawler-729,Robbie Lawler,Ruthless,1982-03-20,180.0,74.0,39.0,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NzI=,72,josh-burkman-72,Josh Burkman,The People Warrior,1980-04-10,178.0,72.0,39.0,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzIw,720,kyle-kingsbury-720,Kyle Kingsbury,Kingsbu,1982-03-22,193.0,79.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzIx,721,john-kolosci-721,John Kolosci,,1974-11-26,181.0,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzIxMg==,7212,karine-silva-7212,Karine Silva,Killer,1993-12-02,165.0,67.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzIy,722,cheick-kongo-722,Cheick Kongo,The French Sensation,1975-05-17,193.0,82.0,,Striker,Orthodox,France
RmlnaHRlck5vZGU6NzIyOQ==,7229,kiefer-crosbie-7229,Kiefer Crosbie,Big Daddy,,180.0,70.0,,Striker,Orthodox,Ireland
RmlnaHRlck5vZGU6NzIz,723,josh-koscheck-723,Josh Koscheck,Kos,1977-11-30,178.0,73.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NzM0,734,thales-leites-734,Thales Leites,,1981-06-09,186.0,78.0,41.0,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzM0OQ==,7349,pannie-kianzad-7349,Pannie Kianzad,Banzai,1991-12-08,170.2,66.0,,Wrestler / Boxing,Orthodox,Sweden
RmlnaHRlck5vZGU6NzM1,735,brock-lesnar-735,Brock Lesnar,,1977-07-12,191.0,81.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzM2,736,justin-levens-736,Justin Levens,The Executioner,1980-03-18,178.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NzM2Mg==,7362,pedro-falcao-7362,Pedro Falcao,Pedrinho,1992-07-30,162.6,66.0,,,,Brazil
RmlnaHRlck5vZGU6NzM2OQ==,7369,phil-hawes-7369,Phil Hawes,Megatron,1989-01-08,182.9,77.5,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzM3,737,jess-liaudin-737,Jess Liaudin,Joker,1973-01-05,175.0,72.0,,,Orthodox,France
RmlnaHRlck5vZGU6NzM3Mg==,7372,pietro-menga-7372,Pietro Menga,Pitbull,1988-02-15,170.2,,,,,England
RmlnaHRlck5vZGU6NzM3Mw==,7373,poliana-botelho-7373,Poliana Botelho,,1988-12-15,172.7,67.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzM4,738,zach-light-738,Zach Light,The Lisbon Outlaw,1974-02-06,173.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NzM4NA==,7384,ricardo-ramos-7384,Ricardo Ramos,Carcacinha,1995-08-01,175.0,74.5,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzM5,739,chris-liguori-739,Chris Liguori,The Story,,178.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NzM=,73,josh-barnett-73,Josh Barnett,War Master,1977-11-10,191.0,76.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NzMw,730,tom-lawlor-730,Tom Lawlor,The Filthy Mauler,1982-05-15,183.0,74.0,,Well Rounded,Southpaw,United States
RmlnaHRlck5vZGU6NzMwNA==,7304,mike-grundy-7304,Mike Grundy,,1987-03-01,172.7,72.0,,Wrestler,Orthodox,England
RmlnaHRlck5vZGU6NzMwNw==,7307,mike-graves-7307,Mike Graves,,1991-01-08,183.0,72.0,,,,"Maumee, Ohio"
RmlnaHRlck5vZGU6NzMx,731,chris-leben-731,Chris Leben,The Crippler,1980-07-21,180.0,71.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NzMxOQ==,7319,molly-mccann-7319,Molly McCann,Meatball,1990-05-04,163.0,62.0,,Striker,Orthodox,England
RmlnaHRlck5vZGU6NzMy,732,david-lee-732,David Lee,,,178.0,70.0,,,Orthodox,England
RmlnaHRlck5vZGU6NzMz,733,james-lee-733,James Lee,,1973-09-22,181.0,75.0,,,Southpaw,United States
RmlnaHRlck5vZGU6NzMzMQ==,7331,nathaniel-wood-7331,Nathaniel Wood,The Prospect,1993-08-05,167.6,69.0,39.0,Striker,Orthodox,England
RmlnaHRlck5vZGU6NzQ0,744,travis-lutter-744,Travis Lutter,The Serial Killer,1973-05-12,188.0,75.0,,,Orthodox,USA
RmlnaHRlck5vZGU6NzQ0NQ==,7445,taila-santos-7445,Taila Santos,,1993-06-22,167.6,68.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NzQ1,745,steven-lynch-745,Steven Lynch,,,178.0,,,,,Northern Ireland
RmlnaHRlck5vZGU6NzQ1Mw==,7453,thibault-gouti-7453,Thibault Gouti,GT,1987-02-27,170.2,72.0,41.0,Striker / Bjj Grappler,Orthodox,France
RmlnaHRlck5vZGU6NzQ1NQ==,7455,thomas-gifford-7455,Thomas Gifford,The Young Lion,1992-07-26,186.0,76.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NzQ2,746,jason-macdonald-746,Jason MacDonald,The Athlete,1975-06-03,190.0,80.0,,BJJ Grappler,Orthodox,Canada
RmlnaHRlck5vZGU6NzQ2MQ==,7461,tom-aspinall-7461,Tom Aspinall,Honey Badger,1993-04-11,196.0,78.0,,Striker,Orthodox,England
RmlnaHRlck5vZGU6NzQ2Ng==,7466,tony-kelley-7466,Tony Kelley,PrimeTime,1987-01-21,178.0,70.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NzQ3,747,rob-macdonald-747,Rob MacDonald,Maximus,1978-10-05,190.0,78.5,,,Orthodox,Canada
RmlnaHRlck5vZGU6NzQ3NQ==,7475,vanessa-melo-7475,Vanessa Melo,Miss Simpatia,1988-03-27,165.1,65.0,,,Orthodox,Brazil
RmlnaHRlck5vZGU6NzQ4,748,lyoto-machida-748,Lyoto Machida,The Dragon,1978-05-30,185.0,74.0,,Well Rounded,Southpaw,Brazil
RmlnaHRlck5vZGU6NzQ4Ng==,7486,viviane-pereira-7486,Viviane Pereira,Sucuri,1993-08-28,152.4,63.0,35.0,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6NzQ5,749,war-machine-749,War Machine,The Trainwreck,1981-11-30,180.0,70.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzQ=,74,justin-gaethje-74,Justin Gaethje,The Highlight,1988-11-14,180.3,71.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzQw,740,dean-lister-740,Dean Lister,The Boogeyman,1976-02-13,185.0,75.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzQx,741,david-loiseau-741,David Loiseau,The Crow,1979-12-17,183.0,76.0,,,Orthodox,Canada
RmlnaHRlck5vZGU6NzQy,742,nate-loughran-742,Nate Loughran,,,188.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6NzQyOA==,7428,silvana-gomez-juarez-7428,Silvana Gomez Juarez,La Malvada,,160.0,66.5,,Striker,Orthodox,Argentina
RmlnaHRlck5vZGU6NzQz,743,duane-ludwig-743,Duane Ludwig,Bang,1978-08-04,178.0,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6NzU0,754,joao-marcos-pierini-754,Joao Marcos Pierini,,1971-12-11,185.4,,,,,Brazil
RmlnaHRlck5vZGU6NzU0NA==,7544,luis-pena-7544,Luis Pena,Violent Bob Ross,1993-07-05,191.0,78.0,,Striker / BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6NzU1,755,rory-markham-755,Rory Markham,,1982-03-25,183.0,71.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzU1MA==,7550,tj-brown-7550,TJ Brown,Downtown,1990-05-22,175.0,73.5,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzU1Ng==,7556,heili-alateng-7556,Heili Alateng,The Mongolian Knight,1991-12-14,160.0,66.5,,Striker,Orthodox,China
RmlnaHRlck5vZGU6NzU1Nw==,7557,ismael-naurdiev-7557,Ismael Naurdiev,The Austrian Wonderboy,1996-08-18,178.0,74.0,,Striker / Wrestler,Orthodox,Austria
RmlnaHRlck5vZGU6NzU2,756,nate-marquardt-756,Nate Marquardt,The Great,1979-04-20,183.0,74.0,42.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6NzU2NA==,7564,ericka-almeida-7564,Ericka Almeida,,1989-03-05,165.0,,,,,Brazil
RmlnaHRlck5vZGU6NzU3,757,carmelo-marrero-757,Carmelo Marrero,The Fury,1981-01-26,183.0,74.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzU4,758,john-marsh-758,John Marsh,The Bull,1970-09-15,183.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6NzU4Mg==,7582,darren-till-7582,Darren Till,The Gorilla,1992-12-24,183.0,74.0,42.0,Striker,Southpaw,"Liverpool, Merseyside, England"
RmlnaHRlck5vZGU6NzU4OA==,7588,jonathan-wilson-7588,Jonathan Wilson,Johnny Bravo,1987-07-17,185.4,75.0,,,,United States
RmlnaHRlck5vZGU6NzU5,759,eliot-marshall-759,Eliot Marshall,The Fire,1980-07-07,191.0,77.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NzU5MA==,7590,magomed-bibulatov-7590,Magomed Bibulatov,Gladiator,1988-08-22,165.1,65.0,,Well Rounded,Orthodox,Russia
RmlnaHRlck5vZGU6NzUw,750,vinny-magalhaes-750,Vinny Magalhaes,Pezao,1984-02-07,191.0,79.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzUx,751,bill-mahood-751,Bill Mahood,The Butcher,1967-02-01,190.0,,,,Orthodox,Canada
RmlnaHRlck5vZGU6NzUy,752,demian-maia-752,Demian Maia,,1977-11-06,183.0,72.0,42.0,BJJ Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6NzUz,753,troy-mandaloniz-753,Troy Mandaloniz,Rude Boy,1980-01-02,175.0,71.0,,,Orthodox,USA
RmlnaHRlck5vZGU6NzY0,764,drew-mcfedries-764,Drew McFedries,The Massacre,1978-07-27,183.0,72.0,,,Southpaw,United States
RmlnaHRlck5vZGU6NzY0MQ==,7641,chris-de-la-rocha-7641,Chris De La Rocha,,1979-05-15,193.0,,,,,United States
RmlnaHRlck5vZGU6NzY0NA==,7644,dileno-lopes-7644,Dileno Lopes,,1987-09-26,165.0,65.5,,,,Brazil
RmlnaHRlck5vZGU6NzY0Ng==,7646,fernando-bruno-7646,Fernando Bruno,Açougueiro,1982-02-24,,,,,,Brazil
RmlnaHRlck5vZGU6NzY0Nw==,7647,glaico-franca-7647,Glaico Franca,Nego,1991-02-08,183.0,78.0,,,,"Curitibanos, Santa Catarina, Brazil"
RmlnaHRlck5vZGU6NzY1,765,brandon-melendez-765,Brandon Melendez,The Murderer,1983-03-24,178.0,,,,,United States
RmlnaHRlck5vZGU6NzY1NQ==,7655,reginaldo-vieira-7655,Reginaldo Vieira,,1982-11-26,168.0,65.0,38.0,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzY2,766,antonio-mendes-766,Antonio Mendes,Samuray,1981-04-19,191.0,78.0,,,Southpaw,Brazil
RmlnaHRlck5vZGU6NzY2Mg==,7662,curtis-blaydes-7662,Curtis Blaydes,Dirty Curty,1991-02-18,193.0,80.0,46.0,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzY3,767,ivan-menjivar-767,Ivan Menjivar,Pride of El Salvador,1982-05-30,168.0,64.0,,Well Rounded,Orthodox,El Salvador
RmlnaHRlck5vZGU6NzY4,768,kristof-midoux-768,Kristof Midoux,The French Hurricane,1972-07-30,185.0,,,,Orthodox,France
RmlnaHRlck5vZGU6NzY4OA==,7688,misha-cirkunov-7688,Misha Cirkunov,,1987-02-27,191.0,77.0,43.0,Grappler,Southpaw,"Riga, Latvia"
RmlnaHRlck5vZGU6NzY5,769,billy-miles-769,Billy Miles,The Kid,,178.0,69.0,,,Orthodox,USA
RmlnaHRlck5vZGU6NzY5NA==,7694,paul-craig-7694,Paul Craig,Bearjew,1987-11-27,193.0,76.0,43.0,Striker / Bjj Grappler,Orthodox,Scotland
RmlnaHRlck5vZGU6NzYw,760,mike-massenzio-760,Mike Massenzio,The Master Of Disaster,1982-09-01,188.0,74.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6NzYwMA==,7600,blagoy-ivanov-7600,Blagoy Ivanov,Baga,1986-10-09,180.3,73.0,,Striker,Southpaw,Bulgaria
RmlnaHRlck5vZGU6NzYx,761,gray-maynard-761,Gray Maynard,The Bully,1979-05-09,173.0,70.0,39.0,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6NzYy,762,charles-mccarthy-762,Charles McCarthy,Chainsaw,1980-08-06,178.0,71.5,,,Orthodox,United States
RmlnaHRlck5vZGU6NzYyMg==,7622,steven-kennedy-7622,Steven Kennedy,The Steamroller,1983-03-07,183.0,,,,,Australia
RmlnaHRlck5vZGU6NzYz,763,tamdan-mccrory-763,Tamdan McCrory,The Barn Cat,1986-11-05,196.0,76.0,,,Orthodox,United States
RmlnaHRlck5vZGU6NzYzMQ==,7631,jessica-rose-clark-7631,Jessica-Rose Clark,Jessy Jess,1987-11-28,162.6,67.0,,Striker / Grappler,Southpaw,Australia
RmlnaHRlck5vZGU6NzYzOA==,7638,tony-sims-7638,Tony Sims,,1985-10-14,180.3,,,,,United States
RmlnaHRlck5vZGU6NzYzOQ==,7639,andrew-holbrook-7639,Andrew Holbrook,,1986-02-06,181.0,70.0,40.0,Wrestler,Southpaw,"Adrian, Michigan"
RmlnaHRlck5vZGU6Nzc0,774,phillip-miller-774,Phillip Miller,,,180.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6Nzc1,775,frank-mir-775,Frank Mir,,1979-05-24,190.5,79.0,,BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6Nzc2,776,dokonjonosuke-mishima-776,Dokonjonosuke Mishima,,1972-04-19,170.0,,,,Southpaw,"Hyogo Prefecture, Japan"
RmlnaHRlck5vZGU6Nzc3,777,roman-mitichyan-777,Roman Mitichyan,The Emperor,1978-09-04,178.0,,,,,Armenia
RmlnaHRlck5vZGU6Nzc3MA==,7770,jason-novelli-7770,Jason Novelli,Pepsi,1979-06-08,183.0,77.0,45.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6Nzc3Mw==,7773,ricky-simon-7773,Ricky Simon,,1992-08-31,171.0,70.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6Nzc3Nw==,7777,trey-ogden-7777,Trey Ogden,Samurai Ghost,1989-11-15,180.0,71.5,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6Nzc3OQ==,7779,amanda-bobby-cooper-7779,Amanda Bobby Cooper,ABC,1991-10-22,160.0,64.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6Nzc4,778,nate-mohr-778,Nate Mohr,,1983-03-03,175.0,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6Nzc4MQ==,7781,felicia-spencer-7781,Felicia Spencer,Feenom,1990-11-20,168.0,68.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6Nzc4NA==,7784,megan-anderson-7784,Megan Anderson,,1990-02-11,170.2,72.0,,Striker,Orthodox,Australia
RmlnaHRlck5vZGU6Nzc4Nw==,7787,irwin-rivera-7787,Irwin Rivera,The Beast,1989-02-14,167.6,68.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6Nzc4OQ==,7789,yusuke-kasuya-7789,Yusuke Kasuya,,1989-11-16,170.2,67.0,38.0,Striker / Grappler,Southpaw,Japan
RmlnaHRlck5vZGU6Nzc5,779,homer-moore-779,Homer Moore,Rock,1971-11-27,178.0,,,,Orthodox,USA
RmlnaHRlck5vZGU6Nzc5Ng==,7796,bruno-rodrigues-7796,Bruno Rodrigues,Korea,1991-06-28,167.6,67.0,,,,Brazil
RmlnaHRlck5vZGU6Nzcw,770,cole-miller-770,Cole Miller,Magrinho,1984-04-26,185.0,74.0,41.0,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6NzcwNA==,7704,vicente-luque-7704,Vicente Luque,The Silent Assassin,1991-11-27,177.8,75.0,38.0,Striker / Bjj Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6NzcwNQ==,7705,abubakar-nurmagomedov-7705,Abubakar Nurmagomedov,,1989-11-13,180.0,73.0,,Striker / Sambo,Orthodox,Russia
RmlnaHRlck5vZGU6NzcwNw==,7707,cory-hendricks-7707,Cory Hendricks,,1988-05-10,183.0,77.0,,,,United States
